u_mag,g_mag,r_mag,i_mag,z_mag,ra,dec
17.4762,16.29188,15.889804,15.748957,15.721704,193.4325142,20.71383287
20.577402,17.993328,16.811773,16.347132,16.071396,193.3372985,20.66701436
17.787489,16.744965,16.463797,16.304977,16.315674,193.037399,20.21912408
18.26042,17.05316,16.599161,16.413191,16.352291,193.0460311,20.10543294
18.192513,16.508305,15.905854,15.689393,15.590512,193.0741981,20.13153965
19.627506,17.1308,16.117699,15.648015,15.436155,193.0869967,20.23667128
18.980066,16.625683,15.61751,15.254275,15.056897,193.1187086,20.14378599
17.66238,16.586788,16.312737,16.217041,16.231388,193.1217386,20.0333863
18.686937,17.511702,17.107063,16.938381,16.965639,193.2235231,20.22513293
18.203575,16.981066,16.484732,16.270575,16.195118,193.2439158,20.10631421
18.228357,17.13818,16.799788,16.642208,16.597466,193.3149207,20.1133932
19.724604,17.33217,16.186415,15.695339,15.412869,193.2893803,20.05555497
20.016457,17.896502,17.007618,16.634138,16.407549,193.3323421,20.10040358
18.175119,17.175009,16.803202,16.689613,16.610636,193.3801845,20.13561604
20.303724,17.922262,16.831316,16.440559,16.186819,193.379342,20.06117213
19.425165,17.49894,16.693268,16.367899,16.177237,193.0431172,20.64598249
19.0109,17.832075,17.424545,17.261787,17.244492,193.0411893,20.45088767
19.238758,17.827635,17.290905,17.075283,16.922533,193.0551777,20.53419617
17.616941,16.225542,15.703389,15.50082,15.402905,193.0618911,20.5314802
17.457491,16.191622,15.737261,15.566057,15.471539,193.0698036,20.6021528
20.472837,17.899511,16.56135,15.943717,15.571089,193.0475366,20.59387711
18.231764,16.480408,15.852197,15.630167,15.532869,193.2378172,20.54272281
17.946575,17.134848,16.863449,16.787189,16.78303,193.2528994,20.63432924
17.961811,16.883591,16.503424,16.362265,16.358604,193.2557656,20.49490751
18.603706,17.686525,17.370939,17.258715,17.24049,193.2876254,20.63339498
19.515812,17.275894,16.27696,15.963788,15.823143,193.2828093,20.52962682
18.101955,16.849686,16.406219,16.25701,16.20155,193.2961274,20.51578146
18.446295,17.293776,16.910427,16.771915,16.718517,193.3138993,20.5361807
19.148447,16.925013,16.059034,15.820648,15.641883,193.3245351,20.5129114
19.944895,17.832548,16.89221,16.546556,16.343086,193.3835514,20.44652269
18.407627,17.368448,16.99119,16.831854,16.770493,193.4374954,20.57473917
18.703489,17.220167,16.618141,16.399384,16.271692,191.749114,21.08291378
19.938622,17.653297,16.586296,16.210238,15.96971,193.0464027,20.90288628
18.037823,16.785452,16.196165,16.011806,15.909993,193.082272,20.8952919
17.123869,15.937136,15.545915,15.38731,15.356692,193.0980626,20.96624763
18.609001,17.178507,16.697498,16.468285,16.33687,193.1109447,21.04187481
19.38974,17.890186,17.348986,17.099243,16.969101,193.1222255,21.04952984
18.743662,17.560013,17.152199,16.955416,16.875774,193.1748098,21.04657011
19.341805,17.363132,16.4433,16.116928,15.898714,193.1727334,20.88515912
18.855955,16.854139,16.125399,15.821698,15.676776,193.1795675,20.95682935
18.469158,17.087826,16.613836,16.374319,16.25086,193.1829017,20.99791947
18.603323,16.886215,16.197559,15.977038,15.871282,193.1967189,20.92519104
18.2428,17.369289,17.091274,16.994362,16.961927,193.1935996,20.92122443
20.163227,17.60462,16.204399,15.496409,15.078303,193.1031252,21.04879977
18.14386,16.798258,16.299612,16.129709,16.060549,193.3417939,20.94668223
18.587799,17.410704,16.959492,16.807137,16.728842,193.342922,20.95149103
19.59993,17.358692,16.448717,16.121428,15.963681,193.3441007,20.96782893
19.371162,17.734339,17.114422,16.876446,16.741718,193.3595923,20.94330963
19.117453,16.755741,15.731529,15.305985,15.093496,193.3614525,20.97353687
19.718235,17.910089,17.240448,16.876883,16.689608,193.2404553,20.94909675
19.798849,17.96726,17.277903,17.050737,17.095478,193.2783861,20.86171177
19.801895,17.503136,16.488567,16.059654,15.821056,193.3731207,20.97768364
17.803024,16.494839,15.996176,15.786431,15.714225,191.5411143,20.84189597
18.799574,17.859961,17.48325,17.342381,17.274324,191.9490912,20.77152807
16.958294,15.812607,15.340602,15.164813,15.119597,191.9520974,20.82309125
18.103722,16.73262,16.214088,16.023382,15.932646,191.9518216,20.81266513
19.369179,17.062023,16.08209,15.720697,15.528733,191.9521699,20.71754063
17.304428,16.054764,15.648146,15.500203,15.452892,191.9645248,20.73693942
17.70577,16.675423,16.214998,15.996561,15.880965,191.486338,20.1825136
19.031672,17.813786,17.271387,17.112642,16.905621,191.4982045,20.23723438
18.776178,17.381685,16.867046,16.674086,16.578718,191.5018412,20.13140289
18.82609,17.713762,17.290415,17.125727,17.038351,191.5086045,20.21306143
18.021475,16.948418,16.743856,16.67732,16.678606,191.9428205,20.26339097
18.438557,17.429033,17.046711,17.175787,16.871187,191.954848,20.27311446
18.701847,17.201405,16.594759,16.350725,16.211531,191.9478271,20.11715839
18.828382,17.727715,17.340752,17.195118,17.146887,191.9680144,20.10533979
18.897362,17.927547,17.585016,17.439625,17.408543,190.7638584,20.70069263
19.251431,17.754166,17.081852,16.813164,16.670376,191.3926381,20.62519515
17.579296,16.468246,16.006725,15.835319,15.773156,191.4007042,20.51829013
17.516619,16.461729,16.061131,15.930732,15.902639,191.4399066,20.55958621
19.005234,17.609283,17.108839,16.931416,16.84906,191.4641022,20.58933351
19.537405,17.409113,16.560453,16.223093,16.074102,191.4802993,20.62474797
17.695679,16.538975,16.139212,15.962998,15.915675,191.4931955,20.65482842
19.782097,17.299053,16.180494,15.727895,15.49367,191.5079089,20.64946262
18.900524,17.240652,16.585293,16.413521,16.313366,191.5078822,20.51257472
19.855005,17.358292,16.207924,15.750535,15.495492,191.5199511,20.68274067
18.478144,17.432249,17.019823,16.879509,16.8207,191.5308655,20.68371584
19.253136,17.42841,16.715006,16.453014,16.302605,191.5356219,20.68998675
18.762663,17.498075,16.999729,16.820852,16.719805,190.7654763,21.05313303
18.786507,17.657871,17.146549,16.958607,16.811092,191.3859283,21.02463458
18.242714,17.31319,16.967941,16.842052,16.790184,191.4569141,20.9987307
20.173079,17.80755,16.805141,16.416313,16.158262,191.3787318,21.10319267
19.864983,17.322065,16.089891,15.599134,15.299874,191.3778194,21.05123065
18.535213,17.103577,16.552671,16.324873,16.227608,191.469822,20.96208285
17.264948,16.329119,16.000134,15.873013,15.844085,191.5133314,21.03227105
19.090626,17.229849,16.508514,16.256714,16.073858,191.5169102,21.02967315
18.490263,17.080582,16.593527,16.408258,16.34207,191.5152163,20.97951799
17.218706,15.966887,15.537282,15.386318,15.341674,191.5342251,21.01876573
18.081062,17.051815,16.730299,16.579679,16.540047,191.5415368,20.95335585
19.464897,17.784002,17.246706,17.031996,16.946781,191.5453547,20.94453985
18.278818,17.033045,16.64674,16.488792,16.471996,191.5594015,20.93705349
17.231756,16.114157,15.74314,15.587125,15.54382,191.9792846,21.08428752
17.57888,16.334377,15.960876,15.819782,15.785208,191.9899456,23.86402157
18.877619,17.329868,16.723722,16.457327,16.340767,191.996634,23.89920782
19.072451,17.086548,16.355179,16.085754,15.959812,192.0966619,23.97836716
17.969448,17.028219,16.719353,16.580301,16.563299,192.1021564,23.93724928
18.618742,17.522617,17.074059,16.869963,16.786964,192.1103217,23.92834365
19.386848,16.845642,15.758642,15.295693,15.069691,192.1383103,23.96929179
18.704954,17.07122,16.484684,16.225241,16.161549,193.5315044,23.7284337
19.250381,17.348461,16.600634,16.304916,16.17688,193.570908,23.86097774
19.468386,17.986551,17.470282,17.262478,17.192366,193.5815672,23.89297044
17.21781,16.070314,15.671964,15.503069,15.452146,193.5986149,23.72968561
17.977581,16.474592,15.887482,15.671619,15.586463,193.6154537,23.80351488
17.430342,16.260834,15.914968,15.748869,15.720705,193.6290752,23.70704513
19.749681,17.637236,16.752304,16.426777,16.266119,193.6349985,23.78629554
19.066486,17.894739,17.496422,17.330889,17.27809,193.6658086,23.83741704
18.981287,17.882856,17.608095,17.510178,17.483366,193.6748912,23.80358103
17.328772,16.254698,15.883072,15.748068,15.69994,193.6971621,23.79863181
17.151604,15.80905,15.361254,15.232462,15.146799,193.7608293,23.76938054
18.729908,16.771122,16.04837,15.803595,15.644264,193.7687769,23.85659807
17.903486,16.974209,16.687296,16.552717,16.497616,193.7944196,23.86769853
17.892075,17.047331,16.812044,16.695635,16.639124,193.7925854,23.7031215
19.093441,17.930113,17.511631,17.3664,17.298862,193.8196705,23.86790667
18.295576,16.516388,15.883801,15.648704,15.550479,193.837677,23.81102531
18.220074,16.779541,16.20467,15.981018,15.885061,191.9846618,24.39911454
17.335787,16.263819,15.882138,16.013903,15.72607,191.9921307,24.24314565
19.702774,17.298885,16.307524,15.949182,15.733251,192.0186092,24.20886557
16.663656,15.559793,15.163546,15.073429,15.049541,192.0407929,24.34248364
18.068665,16.755001,16.256693,16.075356,16.025988,192.0366391,24.20854638
20.596092,17.959436,16.507938,15.696698,15.214992,192.0102015,24.36782816
20.199331,17.945835,16.966135,16.561819,16.29768,192.0882471,24.27367258
20.21093,17.590134,16.187078,15.432691,15.002759,192.0945366,24.27330664
19.162899,17.947052,17.527605,17.360609,17.327995,193.5391858,24.31028602
18.284618,17.034441,16.564524,16.395596,16.34926,193.6159106,24.26936722
18.845917,17.802599,17.387066,17.168797,17.072489,193.661045,24.16535343
17.667547,16.453333,15.97946,15.801652,15.733928,193.6920325,24.24459186
17.023113,16.002079,15.633071,15.520854,15.485978,193.7538293,24.18121702
19.774559,17.337572,16.194651,15.772086,15.520976,193.7686384,24.22162885
19.368511,16.903278,15.883389,15.498168,15.310637,193.8305805,24.16284695
18.68322,17.829828,17.560823,17.487473,17.455217,192.002041,24.79048679
18.737066,17.649065,17.238371,17.04759,16.921785,192.6415396,21.00486868
17.996525,16.800154,16.353834,16.183641,16.091894,192.6629797,20.91814938
18.482077,17.18471,16.647747,16.422981,16.299681,192.6725956,20.9674526
19.376554,17.285645,16.520374,16.209272,16.009674,192.6738855,20.96929235
19.905668,17.759699,16.927103,16.562841,16.360115,192.6155747,21.0663717
19.671528,17.133596,15.96324,15.447734,15.154331,192.6358646,21.0000445
19.860636,17.652483,16.691389,16.328726,16.165375,192.7211235,23.78576331
19.211124,17.680706,17.025112,16.895756,16.802641,192.7786051,23.77903364
18.12479,16.739382,16.163767,15.944451,15.856359,192.789724,23.85263537
16.94072,16.058979,15.743853,15.640306,15.605671,192.8219956,23.92442059
17.473963,16.435734,16.061255,15.930592,15.88641,192.8240539,23.76525833
18.343727,17.154861,16.740767,16.620384,16.544212,192.8648156,23.95224815
18.160048,16.787245,16.320719,16.139511,16.07589,192.8595461,23.83248263
18.75915,17.397802,16.875431,16.722977,16.621294,192.8681473,23.77152544
17.782711,16.928713,16.677711,16.613781,16.59408,192.8903994,23.78996923
17.921968,16.696846,16.211716,16.049875,15.981067,192.9167982,23.94013348
18.508299,16.934484,16.312698,16.098606,15.989424,192.9109398,23.83738368
16.942005,15.696176,15.271089,15.145236,15.122333,192.9178802,23.82196492
17.980495,16.677616,16.185778,16.00515,15.963001,192.927918,23.85684794
18.537838,17.657043,17.410666,17.269966,17.273567,192.9558039,23.90855749
18.510237,17.125708,16.637333,16.382656,16.299925,193.0089273,23.87133414
19.7808,17.988308,17.315535,16.996101,16.833139,193.0103274,23.87304068
18.885199,16.896467,16.201674,15.949977,15.835984,193.0131508,23.75340704
18.898476,17.984182,17.664091,17.516254,17.444565,194.3847988,23.69311542
19.473816,16.983738,15.911421,15.542175,15.325472,194.4232948,23.67353835
18.9429,17.085968,16.33165,16.049988,15.867419,194.4328893,23.71156196
19.984669,17.905216,16.992643,16.628866,16.450586,194.4651079,23.84644865
18.620892,17.75836,17.453583,17.319107,17.288944,194.4956648,23.64776229
18.447634,16.457932,15.695761,15.374343,15.229182,194.513589,23.7597742
18.371029,16.795105,16.147324,15.88488,15.767786,194.5130044,23.68424968
18.886564,17.265123,16.636454,16.39777,16.31303,194.514294,23.67853438
19.164783,17.872585,17.353088,17.157532,17.019632,194.5866123,23.8255305
19.558567,17.724548,17.075792,16.833748,16.68293,194.5961946,23.7333089
18.478905,17.056128,16.475718,16.27807,16.175243,194.6017358,23.66221906
19.290606,17.800016,17.227449,17.010527,16.886269,194.6073888,23.66562536
17.151218,16.038141,15.63028,15.437652,15.358372,194.6203335,23.68499741
18.821661,17.787962,17.487133,17.352934,17.314312,194.6669356,23.80188347
18.941233,17.943329,17.60383,17.477432,17.456018,192.704179,24.21597208
19.01263,17.877794,17.546095,17.441444,17.398584,192.7169935,24.36992244
19.217836,17.985294,17.526667,17.366531,17.309788,192.7144904,24.28739298
18.596783,17.264397,16.726515,16.544767,16.472893,192.7120409,24.18238508
18.089855,16.499243,15.805375,15.536582,15.4098,192.7246611,24.20901345
18.940022,16.750542,15.858013,15.552279,15.423493,192.7271375,24.22709073
18.649448,17.039492,16.417,16.171997,16.065557,192.7490216,24.18644325
16.65167,15.664572,15.267486,15.138747,15.084526,192.7629559,24.25317938
18.866213,17.943872,17.642591,17.54372,17.509651,192.7666294,24.2185895
18.461794,16.482281,15.692879,15.440768,15.295403,192.7931727,24.35123405
17.254599,16.344067,15.985559,15.868961,15.819272,192.8008894,24.25126482
17.707582,16.526743,16.064163,15.862854,15.779082,192.8799305,24.34032155
18.918793,17.784903,17.398216,17.237074,17.209652,192.8906888,24.32372096
18.703375,16.808254,16.053585,15.785867,15.646012,192.8911389,24.29693578
19.399837,17.929222,17.406399,17.188013,17.092756,192.9077085,24.35478088
17.849831,16.423119,15.867888,15.653009,15.53623,192.9782702,24.29587005
17.582014,16.522926,16.17193,16.071705,16.021097,194.3451613,24.25272087
19.272394,17.618216,16.996521,16.787813,16.675989,194.3493799,24.24077325
19.490484,17.804592,17.202566,16.843664,16.689905,194.3513691,24.27403756
18.387697,17.365812,17.040998,16.948912,16.908155,194.3713202,24.26360619
18.499054,17.356705,16.895943,16.739204,16.619926,194.3820697,24.16257066
18.86001,17.809595,17.728403,17.736261,17.717497,194.3941541,24.26747541
16.742062,15.729159,15.41698,15.335951,15.304577,194.3863965,24.13930398
19.237507,17.999233,17.498735,17.326506,17.242884,194.4212394,24.1654436
17.225252,16.118231,15.660612,15.511244,15.414113,194.4280655,24.19903085
18.958643,17.705164,17.198219,17.015039,16.956379,194.4484797,24.14645152
20.042383,17.77157,16.806816,16.459223,16.237267,194.3467749,24.25861874
16.864613,15.702147,15.309795,15.157742,15.152892,194.4698672,24.13150965
18.387241,17.362411,17.027994,16.8759,16.860325,194.5163345,24.13874257
19.481924,17.795055,17.15852,16.985559,16.846226,194.615836,24.09976177
17.67725,16.591816,16.27202,16.131498,16.046148,194.6642162,24.16280947
19.680208,17.834064,17.055904,16.772852,16.647049,192.704835,24.69271082
19.522549,17.649944,16.874083,16.565334,16.385389,192.7199509,24.74642043
19.088587,17.705973,17.119795,16.878183,16.79105,192.7364029,24.78792797
16.768488,15.740873,15.412313,15.290686,15.288807,192.7362528,24.69416503
17.753508,16.641445,16.224272,16.037107,15.992531,192.8154961,24.78452948
19.417454,17.813255,17.177427,16.955908,16.823997,192.8408272,24.71934073
20.323494,17.783787,16.595148,16.099655,15.782931,192.8013251,24.7580838
20.424414,17.988466,16.720581,16.066198,15.700538,192.8168228,24.7497281
18.72333,17.316151,16.6723,16.402559,16.276743,192.8616783,24.73432856
18.794788,17.33301,16.782541,16.625141,16.509842,192.9009948,24.63290584
17.96409,16.606976,16.108427,15.926798,15.861759,193.4009948,20.98203785
17.821484,16.715395,16.216911,16.02002,15.883111,193.4270261,20.91741568
19.577702,17.850643,17.187874,16.960585,16.835415,193.4392262,20.96603745
20.324251,17.747625,16.538425,16.112991,15.811233,193.4249292,20.86250095
20.229364,17.701639,16.360811,15.818293,15.464567,193.4381931,20.87677037
20.205713,17.800232,16.481981,15.824121,15.441694,193.4447763,20.99003742
18.935307,17.311127,16.71105,16.491074,16.394083,193.4618186,23.89221979
17.106474,15.813518,15.360134,15.075477,15.128901,193.4776747,23.74529966
18.818663,17.81542,17.402418,17.210918,17.112291,193.4959909,23.84985728
19.528267,17.195654,16.231577,15.854087,15.674724,193.4956486,23.75224731
17.749464,16.346243,15.890539,15.694228,15.636328,194.6790298,23.76035153
17.195557,16.032164,15.626536,15.341845,15.320621,194.6834514,23.63796352
19.667162,17.227232,16.110527,15.697543,15.490396,194.7168015,23.68300444
20.035978,17.562283,16.311598,15.727808,15.404368,194.7132829,23.69677002
17.290138,16.075689,15.608606,15.491604,15.412349,194.7530331,23.68383884
16.966421,15.860518,15.454908,15.340871,15.282248,194.8131129,23.66775604
19.529118,17.634247,16.890293,16.671659,16.529217,194.8332683,23.78459195
18.853752,17.970201,17.757963,17.656178,17.642101,194.8867581,23.7278858
19.705061,17.171938,15.982456,15.478418,15.188807,194.9116038,23.63591828
18.667238,17.528204,17.035982,16.823423,16.700178,194.9661504,23.63352587
19.204622,17.542604,16.918583,16.704222,16.597002,194.9767169,23.65541883
19.518049,17.676098,16.953938,16.698669,16.561018,194.9818193,23.63230278
19.113871,17.631332,17.067238,16.838404,16.658133,193.4711267,24.32078159
19.106588,17.611698,17.021931,16.787651,16.66643,193.4776256,24.26167536
18.176769,17.004898,16.623987,16.475445,16.414343,193.4859636,24.17582335
18.245832,17.188004,16.866894,16.770786,16.717594,193.497894,24.26593894
18.117922,17.066702,16.752506,16.637268,16.59473,193.5031504,24.31348082
18.471804,16.570934,15.867209,15.590048,15.429891,193.4952137,24.16251638
17.060825,15.942815,15.562153,15.426785,15.37003,193.503194,24.21562116
